platform,brand,type,followers_count,hashtag_count,mention_count,caption_len_words,caption_len_chars,sentiment_polarity,sentiment_subjectivity,post_hour,post_dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,caption,high_engagement_label,split
instagram,nolimit_srilanka,Sidecar,71970,0,0,54,315,0.2621212121212121,0.6181818181818182,9,0,0,0.7071067811865477,-0.7071067811865475,0.0,1.0,"Check out the new “Surreal Elegance” Collection

Prices start at LKR 2,490.

Available at selected NOLIMIT stores.

Borella | Colombo City Centre | Wattala | Wellawatte Image | Kandy | Kalagedihena | Kandy City Centre | Kurunegala | Maharagama | Mount Lavinia | Negombo 424 | Negombo 456 | One Galle Face | Panadura",1,train
instagram,mooseclothingco,Image,26751,6,0,14,141,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"පවුලේ හැමෝටම මේ අලුත් අවුරුද්දට හැඩට අඳින්නට Moose 

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #Awurudu #sinhalaandtamilnewyear #nekath",1,test
facebook,mooseclothingco,Sidecar,26751,0,0,23,112,0.3965909090909091,0.5136363636363637,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Girls, get ready to fall in love! Our new crop top collection is pinky, fruity & Oh so girly made just for you! ",1,train
tiktok,nolimit_srilanka,Sidecar,71970,3,0,87,513,0.4275,0.61,7,5,1,0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,"“Sweet Treats” collection is out! For the girls who love to dress cute and colorful 

Prices start at LKR 1,790.
Available at selected NOLIMIT stores & Online - www.nolimit.lk

Borella | Colombo City Centre | Dehiwala Ladies | Hyde Park | Kalagedihena | Kandy | Kandy City Centre | Kegalle | Kurunegala | Maharagama | Mount Lavinia | Negombo 424 | Negombo NOLIMIT | Nugegoda | One Galle Face | Panadura | Rathmalana | Ratnapura | Wellawatta Image | Wattala | 7th Mile Post

#nolimit #nolimitsrilanka #girlsfashion",1,test
instagram,lovekellyfelder,Video,87282,2,0,12,88,0.0,0.0,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"When the runway meets the roast… Tomorrow reveals it all.

#ThisOctober #lovekellyfelder",1,train
tiktok,odel.official,Sidecar,92512,3,0,84,443,0.245578231292517,0.6312925170068029,8,2,0,0.8660254037844387,-0.4999999999999997,0.9749279121818238,-0.2225209339563143,"Soft Tones, Easy Elegance. ✨

Meet the latest edit—pieces shaped with gentle, everyday refinement for a look that always feels just right.

Available at :
• ODEL – One Galle Face Mall 
• ODEL – Alexandra Place 
• ODEL – Havelock City Mall 
• ODEL – Kandy City Centre 
• ODEL – Negombo 
• ODEL – Mall Kandy
• ODEL – Kurunegala 
• ODEL – Mount Lavinia 
• ODEL – Panadura 
• BAG & SHOE POP UP – Havelock City Mall

#ODEL #DavidJones #NeutralStyle",0,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,14,73,-0.3,0.6,11,1,0,0.258819045102521,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Episode 5 - Don’t be like Lahiru. 

Tag that Lahiru before it’s too late ",0,train
instagram,odel.official,Video,92512,6,0,45,293,0.0708333333333333,0.3333333333333333,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Drenched in saffron hues and amber tones, crafted for nights that deserve a little extra shine ✨

The Saffron & Amber collection is your cue to glow brighter this festive season ✨
Now available at all ODEL stores ✨

#SaffronAndAmber #ODEL #FestiveGlow #EveningElegance #InTheShine #FestiveWear",0,train
instagram,odel.official,Sidecar,92512,3,0,84,443,0.245578231292517,0.6312925170068029,8,2,0,0.8660254037844387,-0.4999999999999997,0.9749279121818238,-0.2225209339563143,"Soft Tones, Easy Elegance. ✨

Meet the latest edit—pieces shaped with gentle, everyday refinement for a look that always feels just right.

Available at :
• ODEL – One Galle Face Mall 
• ODEL – Alexandra Place 
• ODEL – Havelock City Mall 
• ODEL – Kandy City Centre 
• ODEL – Negombo 
• ODEL – Mall Kandy
• ODEL – Kurunegala 
• ODEL – Mount Lavinia 
• ODEL – Panadura 
• BAG & SHOE POP UP – Havelock City Mall

#ODEL #DavidJones #NeutralStyle",0,train
instagram,odel.official,Image,92512,5,0,45,354,0.3454545454545455,0.5848484848484848,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"A|X Armani Exchange — The New Collection

Step into the world of refined style with the latest A|X Armani Exchange Collection. 
Available at:
 L1, One Galle Face Mall
 ODEL, Alexandra Place

Discover pieces that define sophistication, precision, and timeless design.

#AXArmaniExchange #AXCollection #OneGalleFaceMall #ODELAlexandraPlace #ElevatedFashion",0,test
facebook,mooseclothingco,Video,26751,5,0,13,99,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,"Move how you want. We’ll keep up. ‍♂️

#fyp #Mooseclothingcompany #ownyourstory #activewear #shorts",0,train
instagram,mooseclothingco,Video,26751,1,0,12,71,1.0,1.0,2,5,1,0.4999999999999999,0.8660254037844386,-0.9749279121818236,-0.2225209339563146,Moose: the #Perfect gift for the season! Shop now in-store and online. ,0,train
instagram,mooseclothingco,Image,26751,3,0,8,71,0.0,0.0,3,4,0,0.7071067811865476,0.7071067811865477,-0.433883739117558,-0.900968867902419,"Comfy fits over anything >>> 


#mooseclothingcompany #perfectfit #grwm",0,train
instagram,lovekellyfelder,Video,87282,2,0,15,94,-0.0777777777777777,0.1444444444444445,7,6,1,0.9659258262890684,-0.2588190451025207,-0.78183148246803,0.6234898018587333,"Brushes  down, glasses up and yes, the next one’s already on the way 
#WingsAndWine #2Ontheway",0,train
instagram,odel.official,Sidecar,92512,5,0,40,275,0.1785714285714286,0.2857142857142857,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"It’s the season of giving, sharing, and wrapping with care. ✨

Make every present feel special with LUV SL wrapping papers — where festive moments begin.

Shop at LUV SL Store and Selected ODEL Stores 

#LUVSL #WrappedWithLove #FestiveGifting #JoyInTheDetails #SeasonOfGiving",0,train
instagram,mooseclothingco,Video,26751,3,0,33,192,0.375,0.2,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818238,-0.2225209339563143,"You guys made our Santa booth the happiest corner at OGF! ❤️
Come hang out with us on Level 4, drop your message, and be part of the Christmas fun!

#mooseclothingcompany #pefectfit #christmas",1,train
facebook,scyllazelus,Sidecar,62596,0,0,78,500,0.2797619047619048,0.4142857142857143,11,6,1,0.258819045102521,-0.9659258262890684,-0.78183148246803,0.6234898018587333,"When our nation hurts, our people rise.

We are happy to announce that together, we’ve gathered Rs. 700,000 in donations, including a cash donation worth Rs. 500,000 and Rs. 2.5 million worth essential clothing donation from Kelly Felder.

All donations will be used to provide dry rations and essential relief items to the families taking shelter under the support of Java Institute Gampaha.

Our distribution begins tomorrow.

Together in hope, Together in ressilience

Stay tuned for more updates!",1,train
instagram,lovekellyfelder,Sidecar,87282,1,0,1,16,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,#LoveKellyFelder,0,train
instagram,mooseclothingco,Sidecar,26751,3,0,41,277,0.0833333333333333,0.4166666666666667,3,5,1,0.7071067811865476,0.7071067811865477,-0.9749279121818236,-0.2225209339563146,"Our flagship store at Kandy City Centre is now open!

As a brand, we believe moving ahead also means supporting livelihoods, standing with our community, and continuing with purpose.

Come Visit us, Doors are open.
KCC, Level 3

#mooseclothingcompany #perfectfit #flagshipstore",1,test
instagram,nolimit_srilanka,Video,71970,0,0,3,18,0.0,0.0,8,2,0,0.8660254037844387,-0.4999999999999997,0.9749279121818238,-0.2225209339563143,Seasonal Look Book,0,train
instagram,odel.official,Sidecar,92512,3,0,38,266,-0.5000000000000001,0.8666666666666667,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"From tailored essentials to casual classics—Tommy Hilfiger’s newest Mens & Ladies Collection has your season sorted.

Shop the collection now at the Tommy Hilfiger Flagship Store:  L1, One Galle Face Mall & ODEL Alexandra Place. 

#ODEL #TommyHilfiger #NewCollection",0,train
instagram,odel.official,Sidecar,92512,3,0,89,469,0.0041666666666666,0.5,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Style That Speaks Before You Do. ✨

Discover the newest David Jones edit, crafted to bring warmth, vibrance, and a little colourful flair to your everyday look.

Available at :
• ODEL – One Galle Face Mall 
• ODEL – Alexandra Place 
• ODEL – Havelock City Mall 
• ODEL – Kandy City Centre 
• ODEL – Negombo 
• ODEL – Mall Kandy 
• ODEL – Kurunegala 
• ODEL – Mount Lavinia 
• ODEL – Panadura 
• BAG & SHOE POP UP – Havelock City Mall

#ODEL #DavidJones #SriLankaFashion",0,train
facebook,lovekellyfelder,Video,87282,1,0,8,49,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"POV: You walk in with that bag✨

#lovekellyfelder",0,train
tiktok,huf.and.dee,Video,37046,0,0,2,13,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,Y2K attitude ,0,train
instagram,mooseclothingco,Image,26751,6,0,14,141,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"පවුලේ හැමෝටම මේ අලුත් අවුරුද්දට හැඩට අඳින්නට Moose 

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #Awurudu #sinhalaandtamilnewyear #nekath",1,train
tiktok,mooseclothingco,Image,26751,3,0,8,74,0.0,0.0,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"For all your cutesy looks

#Mooseclothingcompany #PefectFit #ගැම්මටFashion",0,train
instagram,odel.official,Sidecar,92512,3,0,59,387,0.2611111111111111,0.5555555555555555,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"Seasonal Styles with 30% Off Family Style Week ✨

Step into the season with ODEL Ladies — where vibrant tones, elegant silhouettes, and effortless style come together. Thoughtfully curated pieces designed to elevate everyday dressing while adding a fresh, fashionable touch to your wardrobe. ✨

Available at all ODEL stores.
Offer valid till 21 Dec 2025

#ODEL #ODELLadies #NewCollection",0,train
facebook,odel.official,Sidecar,92512,2,0,38,260,0.2916666666666667,0.45,3,3,0,0.7071067811865476,0.7071067811865477,0.4338837391175582,-0.900968867902419,"Modern Lines & Global Styles. ✨

The latest MANGO collection brings clean silhouettes, elevated essentials, and contemporary design for a confident, modern wardrobe. 

Available at Level 1, One Galle Face Mall and ODEL Alexandra Place ✨️

#MANGO #NewCollection",0,test
facebook,lovekellyfelder,Video,87282,0,0,7,47,0.5,1.0,14,1,0,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335,Where midnight glamour meets Christmas magic. ✨,0,train
facebook,mooseclothingco,Video,26751,1,0,12,71,1.0,1.0,2,5,1,0.4999999999999999,0.8660254037844386,-0.9749279121818236,-0.2225209339563146,Moose: the #Perfect gift for the season! Shop now in-store and online. ,0,train
facebook,mooseclothingco,Video,26751,5,0,14,112,0.625,0.5,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"We are almost there! 1 - MORE - DAY!

#mooseclothingcompany #ownyourstory #srilankacricket #jersey #cricketmerch",0,train
instagram,odel.official,Video,92512,4,0,51,323,0.1583333333333333,0.5750000000000001,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,"Urban Ease, Refined Edge ✨

Step into effortless style with the latest from Armani Exchange.
Clean lines, modern fits, and a confident casual vibe — designed for everyday moments that still make a statement. 

 Available at:
• Level 1, One Galle Face Mall
• ODEL Alexandra Place

#ArmaniExchange #AXStyle #MensFashion #ODEL",0,train
instagram,lovekellyfelder,Image,87282,1,0,7,54,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"What’s on your list? Comment below

#12daysofchristmas",0,train
instagram,lovekellyfelder,Video,87282,1,0,3,32,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Launching soon…️

#redversbuller",1,train
instagram,mooseclothingco,Image,26751,0,0,6,27,0.4,0.4,15,1,0,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335,Let the denim fit into you✨,1,train
facebook,mooseclothingco,Image,26751,6,0,14,141,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"පවුලේ හැමෝටම මේ අලුත් අවුරුද්දට හැඩට අඳින්නට Moose 

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #Awurudu #sinhalaandtamilnewyear #nekath",1,train
instagram,natasha__amarasinghe,Video,29184,0,0,38,213,0.2319444444444444,0.3388888888888889,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,"I genuinely try to behave matured 

But Mintpay Black Friday Deals at NOLIMIT! I really don’t have to 

The offers are so good ❤️

So don’t just shop, shop and earn with Mintpay  

….okay now that’s real maturity ",1,train
instagram,scyllazelus,Video,62596,2,0,13,91,0.4,0.4,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"One word? Not for these tees! 

Now available online & in-stores. 

#scyllazelus
#SCYAIR2.1",0,train
instagram,chaiwalacolombo,Image,14041,11,0,37,277,0.5,0.75,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Negombo, it’s tea time! 

Chaiwala Colombo is now open at NOLIMIT Negombo!
Come sip, snap, and celebrate the perfect cup with us today at 4 PM!

#ChaiwalaColombo #Chaiwala #ChaiTime #ChaiLovers #chaiwalaevents #nolimit #Negambo #Chai #NewLocation #GrandOpening #StreetFoodVibes",1,train
instagram,mooseclothingco,Image,26751,0,0,8,44,1.0,0.2,12,6,1,1.2246467991473532e-16,-1.0,-0.78183148246803,0.6234898018587333,Experience the joy of the season with Moose!,1,train
facebook,lovekellyfelder,Video,87282,0,1,4,39,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,His vibe? Sorted.✅ @redversbuller.co.uk,1,train
facebook,lovekellyfelder,Video,87282,1,0,14,91,0.1363636363636364,0.4545454545454545,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"A new story unfolded.
Here’s how we unveiled our 4th Kelly Felder store.✨

#lovekellyfelder",1,train
instagram,odel.official,Sidecar,92512,0,0,51,326,0.34375,0.7625,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"Own every moment with unstoppable style. ️

Carrera’s latest sunglasses deliver sharp design, fearless attitude, and performance-driven edge made for those who lead the way.

Available at ODEL Alexandra Place, ODEL One Galle Face Mall, and ODEL Havelock City Mall, Tommy Hilfiger Flagship Store, Level 1, One Galle Face Mall ✨",0,test
instagram,mooseclothingco,Video,26751,7,0,32,252,0.0,0.75,1,0,0,0.2588190451025208,0.9659258262890684,0.0,1.0,"අප්‍රේල් මස 14 වැනි සඳුදා පූර්වභාග 06.44ට මුතු හා ශ්වේත වර්ණ වස්ත්‍රාභරණයෙන් සැරසී දකුණු දිශාව බලා සියලු වැඩ අල්ලා ගනුදෙනු කොට ආහාර අනුභව කිරීම මැනවි.

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #moose #Awurudu #sinhalaandtamilnewyear #traditional",0,train
instagram,mooseclothingco,Video,26751,7,0,44,304,0.0,0.75,3,2,0,0.7071067811865476,0.7071067811865477,0.9749279121818238,-0.2225209339563143,"අප්‍රේල් මස 16 වැනි බදාදා පූර්වභාග 09.04ට පච්ච වර්ණ හෙවත් කොළ පැහැති වස්ත්‍රාභරණයෙන් සැරසී උතුරු දිශාව බලා හිසට කොහොඹ පත් දල පයට කොළොන් පත් ද තබා කොහොඹ පත් යුෂ මිශ්‍ර නානු හා තෙල් ගා ස්නානය කිරීම මැනවි.

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #moose #Awurudu #sinhalaandtamilnewyear #traditional",0,train
instagram,mooseclothingco,Image,26751,0,0,20,101,0.2600378787878788,0.593939393939394,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Unleash your bold side with Moose’s new prints ! 

LKR 1290 | New Arrivals | Shop Now | Free Delivery",0,train
facebook,ranshan15,Video,103648,0,0,28,154,0.2333333333333334,0.6888888888888888,13,6,1,-0.2588190451025208,-0.9659258262890684,-0.78183148246803,0.6234898018587333,"Walked in curious.
Walked out convinced 

ODEL End of Season Sale
 Up to 60% OFF
️ In-store & online at ODEL.LK
️ Till Stocks Last

Happy bargain hunting ",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,248,0.0,0.0,4,5,1,0.8660254037844385,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,"Kelly Felder - Basics Drop✨
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,puitcom,Video,62658,13,0,37,256,0.1363636363636364,0.4545454545454545,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Moose දැන් OGF එකේ  
•
Fashion | Clothing | Moose | New Outlet | One Galle Face Mall | Colombo | Sri Lanka  
•
#instagram #instareel #igreel #fashion #fashionista #clothing #moose #mooseclothingcompany #newoutlet #ogf #lakshithapeiris #puitcom #instalaksh ",1,train
instagram,odel.official,Image,92512,2,0,57,337,0.65,0.6,10,3,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,"✨ Where voices rise and Christmas magic follows…

Step into an evening touched with harmony, blessing, and the timeless spirit of the season.

Join us as Voice Print fills ODEL Alexandra Place with music, warmth, and wonder — a moment to pause, feel, and celebrate the joy of Christmas. 

21 December | 4PM – 5PM 

#ODEL #ChristmasCarols",0,train
tiktok,lovekellyfelder,Sidecar,87282,4,0,32,221,0.0,0.0,2,2,0,0.4999999999999999,0.8660254037844386,0.9749279121818238,-0.2225209339563143,"The CEO Edit - Exclusive WW Collection

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
facebook,lovekellyfelder,Sidecar,87282,4,0,29,209,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"The Athleisure Collection ✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,odel.official,Sidecar,92512,2,0,48,295,0.0477272727272727,0.5063131313131314,7,5,1,0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,"Casual made smarter ✨
The new Jack & Jones collection blends easygoing comfort with crisp, modern touches for an elevated everyday look.
Your go-to pieces for effortless style, any day of the week.
Available now at ODEL Alexandra Place and ODEL One Galle Face Mall. ️

#Jack&Jones #NewCollection",0,train
instagram,odel.official,Sidecar,92512,3,0,44,327,0.32,0.47,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Designed for slow mornings, relaxed afternoons, and cosy evenings ✨

Our loungewear collection blends soft fabrics with effortless style—perfect for staying in or stepping out in comfort.
Because feeling good should always look this good. ✨

Available at selected ODEL stores.

#LoungewearLove #EverydayComfort #EffortlessStyle",0,train
instagram,odel.official,Sidecar,92512,2,0,47,268,0.5,0.4,3,2,0,0.7071067811865476,0.7071067811865477,0.9749279121818238,-0.2225209339563143,"Workwear, but make it Festive ✨
The Closet’s holiday drop is here — festive-fresh fits, chic staples & all the styles to keep you slaying from desk to December parties. 

Available at all ODEL stores ️ — your work wardrobe just got a merry upgrade!

#ODEL #NewWorkwear",0,train
tiktok,mooseclothingco,Sidecar,26751,3,0,13,97,0.2,0.5,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Who's ready to style up with our newest Polo collection? 

#Mooseclothingcompany #PefectFit #polo",0,train
instagram,eightypercentplanet,Sidecar,71377,3,0,10,76,0.0,0.0,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,"Pieces that feels like vacation
.
.
#sustainablity #eightypercent #lovekelly",1,train
instagram,mooseclothingco,Image,26751,3,0,9,78,-0.2,0.75,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,"Cozy, Christmasy and what not ❄️

#mooseclothingcompany #perfectfit #christmas",1,train
tiktok,mooseclothingco,Video,26751,7,0,44,304,0.0,0.75,3,2,0,0.7071067811865476,0.7071067811865477,0.9749279121818238,-0.2225209339563143,"අප්‍රේල් මස 16 වැනි බදාදා පූර්වභාග 09.04ට පච්ච වර්ණ හෙවත් කොළ පැහැති වස්ත්‍රාභරණයෙන් සැරසී උතුරු දිශාව බලා හිසට කොහොඹ පත් දල පයට කොළොන් පත් ද තබා කොහොඹ පත් යුෂ මිශ්‍ර නානු හා තෙල් ගා ස්නානය කිරීම මැනවි.

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #moose #Awurudu #sinhalaandtamilnewyear #traditional",0,train
facebook,odel.official,Sidecar,92512,2,0,38,260,0.2916666666666667,0.45,3,3,0,0.7071067811865476,0.7071067811865477,0.4338837391175582,-0.900968867902419,"Modern Lines & Global Styles. ✨

The latest MANGO collection brings clean silhouettes, elevated essentials, and contemporary design for a confident, modern wardrobe. 

Available at Level 1, One Galle Face Mall and ODEL Alexandra Place ✨️

#MANGO #NewCollection",0,train
instagram,odel.official,Sidecar,92512,3,0,38,266,-0.5000000000000001,0.8666666666666667,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"From tailored essentials to casual classics—Tommy Hilfiger’s newest Mens & Ladies Collection has your season sorted.

Shop the collection now at the Tommy Hilfiger Flagship Store:  L1, One Galle Face Mall & ODEL Alexandra Place. 

#ODEL #TommyHilfiger #NewCollection",0,test
instagram,eightypercentplanet,Sidecar,71377,3,0,22,155,0.0,0.0,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"AUREA Collection by Eighty% ✨

In Stores: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#EightyPercent #AureaCollection #SustainableStyle",1,train
instagram,odel.official,Image,92512,4,0,48,285,0.4488095238095238,0.5238095238095238,3,1,0,0.7071067811865476,0.7071067811865477,0.7818314824680299,0.6234898018587335,"Exclusive Savings with Union Bank Cards! ✨

Enjoy 25% OFF with Union Bank Credit Cards and 10% OFF with Union Bank Debit Cards at all Softlogic Brand Stores.

Shop on 9th December 2025 and make the most of this special offer! ️

T&C Apply.
#ODEL #BankPromos #UnionBank #ExclusiveOffers",0,train
instagram,eightypercentplanet,Sidecar,71377,3,0,23,187,0.4,0.4,8,1,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,"Célisse Collection By Eighty%✨

Available now :www.kellyfelder.com

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02

#EightyPercent #ElenaCollection #SustainableStyle",0,train
instagram,odel.official,Sidecar,92512,2,0,38,260,0.2916666666666667,0.45,3,3,0,0.7071067811865476,0.7071067811865477,0.4338837391175582,-0.900968867902419,"Modern Lines & Global Styles. ✨

The latest MANGO collection brings clean silhouettes, elevated essentials, and contemporary design for a confident, modern wardrobe. 

Available at Level 1, One Galle Face Mall and ODEL Alexandra Place ✨️

#MANGO #NewCollection",0,train
tiktok,lovekellyfelder,Sidecar,87282,3,0,22,160,0.0,0.0,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Caelia Collection by Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#EightyPercent #CaeliaCollection #SustainableStyle",1,train
tiktok,odel.official,Video,92512,3,0,46,289,0.6037946428571429,0.6428571428571428,14,4,0,-0.4999999999999997,-0.8660254037844387,-0.433883739117558,-0.900968867902419,"Holiday Fun Starts Here! 

It’s beginning to look a lot like Christmas at ODEL One Galle Face Mall! 

Bring your loved ones for festive photos, holiday cheer, and unforgettable memories. Don’t miss this special chance to tell Santa your Christmas wishes in style! 

#Christmas #Santa #ODEL",0,test
instagram,odel.official,Image,92512,3,0,45,303,0.1987012987012987,0.5251948051948052,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"A Fresh Take on Timeless Style ✨

The new U.S. POLO Kids collection is here — bringing refined updates to timeless styles with all-day comfort. Crafted with quality fabrics and thoughtful details, each piece is designed for everyday wear and special moments 

#USPOLOKids #NewCollection #ClassicKidswear",0,train
facebook,lovekellyfelder,Sidecar,87282,1,0,5,39,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,Kelly Felder Angels ✨ #kfangellifestyle,1,train
instagram,mooseclothingco,Sidecar,26751,3,0,50,362,0.5416666666666666,0.7083333333333334,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"Where tradition meets tomorrow. Moose clothing company’s “Future Meets Tradition” collection, unveiled at Mercedes-Benz Fashion Week Colombo 2024, is a breathtaking exploration of Sri Lankan Heritage, reimagined through the lens of AI. Which look from our innovative collection would you wear? Let us know in the comments! #mooseclothingcompany #mbfwsl2024 #mbfw",1,train
instagram,lovekellyfelder,Sidecar,87282,1,0,4,38,0.0,0.0,15,1,0,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335,"Kelly Felder Angels 
 #lovekellyfelder",1,train
facebook,eightypercentplanet,Video,71377,3,0,10,78,0.4833333333333333,0.7444444444444445,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"A quiet kind of beautiful 
.
.
#eightypercent #sustainability #lovekellyfelder",1,train
instagram,nolimit_srilanka,Video,71970,0,0,73,414,0.5833333333333334,0.325,16,2,0,-0.8660254037844383,-0.5000000000000003,0.9749279121818238,-0.2225209339563143,"WIN PRIZES WORTH OVER RS.10 MILLION! ✨

Celebrate 33 glorious years of NOLIMIT and get a chance to win a Malaysian Tour, Pearl Bay Tickets, Dining Vouchers, and NOLIMIT Gift Cards worth — all with a purchase of just over Rs. 10,000 at NOLIMIT!

Plus, win GOLD COINS EVERY DAY and even have your BILL WIPED OFF.

 Promotion period: Until 15th October 2025

Terms & conditions apply.
Check the post for full details.",0,train
instagram,nolimit_srilanka,Image,71970,0,0,32,222,0.4000000000000001,0.5,4,1,0,0.8660254037844385,0.5000000000000001,0.7818314824680299,0.6234898018587335,"Reward, Recognise & Celebrate your people with NOLIMIT Gift Cards!

Enjoy No Expiry Date and Attractive Discounts on bulk purchases, making corporate gifting easier than ever!

 Redeemable at any NOLIMIT store island-wide.",0,train
instagram,nolimit_srilanka,Sidecar,71970,3,0,58,372,0.1765016233766234,0.472564935064935,13,3,0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Looking for party wear for your little ones? 
Our new collection has dropped right on time! Check it out in-store today.

Prices start at LKR 2,290.

Available at selected NOLIMIT stores:
Colombo City Centre | Kalagedihena | Kandy | Kurunegala | Mount Lavinia | Negombo NOLIMIT | Panadura | Rathnapura | Wellawatta Image | Wattala

#nolimit #nolimitsrilanka #kidspartywear",1,train
