platform,brand,type,followers_count,hashtag_count,mention_count,caption_len_words,caption_len_chars,sentiment_polarity,sentiment_subjectivity,post_hour,post_dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,caption,high_engagement_label,split
facebook,lovekellyfelder,Video,87282,2,0,50,311,0.1041666666666667,0.0999999999999999,13,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,"Project HOPE: Phase 02 with Sri Lanka Red Cross 

Moments from Project Hope, Phase 02, as Kelly Felder delivered our second consecutive clothing donation to the Sri Lanka Red Cross in aid of the flood affected families.

For the community, with love! Hope stitched into every piece. ✨

#projecthope
#kellyfelder",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,34,240,0.0,0.0,7,2,0,0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"The Midnight Couture ✨

Ophelia Front-Slit Maxi Dress
25314100 

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train
facebook,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,test
instagram,lovekellyfelder,Video,87282,3,0,12,97,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"She’s serving elegance today✨

which look is your pick? 

#luxury #festivecollection #kellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,2,0,11,72,0.0,0.0,15,6,1,-0.7071067811865471,-0.707106781186548,-0.78183148246803,0.6234898018587333,"Work Wear - Designed for the year ahead !

#kellyfelder #premiumworkwear",0,test
instagram,lovekellyfelder,Sidecar,87282,1,0,10,71,0.1625,0.2166666666666667,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,Throwing it back to our very first cup together ☕#kellyfeldercoffeeclub,1,train
instagram,lovekellyfelder,Video,87282,3,0,28,196,0.0111111111111111,0.2444444444444445,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"A composed exploration of tone and form.
Kelly Felder presents modern heels in nude, beige, brown, and black designed for considered dressing and lasting relevance.

#kellyfelder #luxury #footwear",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,28,201,0.0,0.0,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,"The Boardroom Edit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,test
instagram,lovekellyfelder,Sidecar,87282,1,0,5,39,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,Kelly Felder Angels ✨ #kfangellifestyle,1,train
facebook,lovekellyfelder,Video,87282,1,0,4,42,0.225,0.3166666666666667,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"First look, real moments.✨#lovekellyfelder",1,train
instagram,lovekellyfelder,Image,87282,1,0,7,54,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"What’s on your list? Comment below

#12daysofchristmas",0,test
instagram,lovekellyfelder,Sidecar,87282,3,0,22,160,0.0,0.0,5,4,0,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,"Caelia Collection by Eighty%✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#EightyPercent #CaeliaCollection #SustainableStyle",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,28,204,-0.5000000000000001,0.8666666666666667,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"The Casual Aura 

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderbasics",1,test
instagram,lovekellyfelder,Video,87282,1,0,8,54,0.0,0.0,7,6,1,0.9659258262890684,-0.2588190451025207,-0.78183148246803,0.6234898018587333,"For the woman who carries elegance ✨

#lovekrllyfelder",0,train
instagram,lovekellyfelder,Sidecar,87282,2,0,16,98,0.5,0.5,14,6,1,-0.4999999999999997,-0.8660254037844387,-0.78183148246803,0.6234898018587333,"Here’s how we styled ‘ Still in Motion WW Top’ 
Which one’s your pick? 

#kellyfelder #outfitinspo",1,train
tiktok,lovekellyfelder,Video,87282,3,0,28,196,0.0111111111111111,0.2444444444444445,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"A composed exploration of tone and form.
Kelly Felder presents modern heels in nude, beige, brown, and black designed for considered dressing and lasting relevance.

#kellyfelder #luxury #footwear",0,train
instagram,lovekellyfelder,Video,87282,2,0,5,48,0.0,0.0,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"Always this one 

#kellyfelder #kfangellifestyle",0,train
instagram,lovekellyfelder,Video,87282,0,0,25,151,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,Discover finest menswear in Sri Lanka. Step into Redvers Buller at Colombo City Centre or any Kelly Felder store Or shop anytime at redversbuller.com ✨,1,test
instagram,lovekellyfelder,Sidecar,87282,4,0,31,231,0.1,0.35,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Amora - Softly into day 

Shop online:  www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Video,87282,4,0,7,80,0.4375,0.575,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"The Original Fit!

#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",0,train
instagram,lovekellyfelder,Sidecar,87282,3,0,13,97,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"Nocturne - The NIGHTFALL ✨
Where elegance deepens after dusk.

#kellyfelder #luxurywear #nocturne",0,train
instagram,lovekellyfelder,Video,87282,1,0,5,33,0.5,0.5,12,3,0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,"Just one more bag  

#kellyfelder",0,train
instagram,lovekellyfelder,Video,87282,4,0,7,80,0.4375,0.575,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"The Original Fit!

#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",0,train
tiktok,lovekellyfelder,Sidecar,87282,4,0,35,256,0.0,0.0,9,6,1,0.7071067811865477,-0.7071067811865475,-0.78183148246803,0.6234898018587333,"Kelly Felder - Casuals Collection!
Relaxed silhouettes in softer shades.

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,233,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Workday Essentials 
Designed for the year ahead !

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Sidecar,87282,1,0,4,38,0.0,0.0,11,5,1,0.258819045102521,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,"Kelly Felder Angels 

#lovekellyfelder",1,train
tiktok,lovekellyfelder,Video,87282,0,0,5,26,0.0,0.0,4,6,1,0.8660254037844385,0.5000000000000001,-0.78183148246803,0.6234898018587333,Every detail tells a story,1,train
instagram,lovekellyfelder,Sidecar,87282,3,0,30,195,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Kelly Felder - Élité
Luxury Footwear in Balance !

In Stores Now: Nugegoda | Colombo City Centre : Level 2 | Wattala 
HOTLINE | 0717255255
WHATSAPP |‪+94774226227‬

#kellyfelder #luxury #footwear",1,train
instagram,lovekellyfelder,Sidecar,87282,2,0,5,42,0.0,0.0,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"Sips & Surprises 

#kellyfelder #community",1,train
instagram,lovekellyfelder,Sidecar,87282,1,0,9,51,0.0,0.0,10,0,0,0.4999999999999999,-0.8660254037844386,0.0,1.0,"Not just a look - An Angel’s Aura 
#lovekellyfelder",1,test
instagram,lovekellyfelder,Video,87282,1,0,14,91,0.1363636363636364,0.4545454545454545,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"A new story unfolded.
Here’s how we unveiled our 4th Kelly Felder store.✨

#lovekellyfelder",1,train
instagram,lovekellyfelder,Video,87282,3,0,9,70,0.25,0.3333333333333333,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"First year at Colombo City Centre.

#kellyfelder #colombocitycentre #3",0,test
instagram,lovekellyfelder,Sidecar,87282,0,0,9,49,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,The outfit inspo you need for the festive season✨,1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,4,4,0,0.8660254037844385,0.5000000000000001,-0.433883739117558,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",0,train
tiktok,lovekellyfelder,Sidecar,87282,0,0,3,20,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Kelly Felder Angels ,1,train
instagram,lovekellyfelder,Sidecar,87282,0,0,8,51,0.6,1.0,2,3,0,0.4999999999999999,0.8660254037844386,0.4338837391175582,-0.900968867902419,"Nocturne: The Nightfall
Designed to own the night. ",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,25,183,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Workday Essentials! 

In Stores : Colombo 03 | Nugegoda | Colombo City Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,25,183,0.0,0.0,13,1,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680299,0.6234898018587335,"Workday Essentials! 

In Stores : Colombo 03 | Nugegoda | Colombo City Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,27,168,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,"Premium Polo - Legacy Collection✨

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
instagram,lovekellyfelder,Video,87282,0,1,4,39,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,His vibe? Sorted.✅ @redversbuller.co.uk,1,train
tiktok,lovekellyfelder,Video,87282,1,0,7,40,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Sip, paint and be merry ✨

#wingsandwine",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,37,272,0.0,0.0,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,"The Work Wear Edit - Premium Work Wear Collection!
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #luxurylifestyles",0,train
facebook,lovekellyfelder,Sidecar,87282,4,0,32,221,0.0,0.0,2,2,0,0.4999999999999999,0.8660254037844386,0.9749279121818238,-0.2225209339563143,"The CEO Edit - Exclusive WW Collection

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,train
instagram,lovekellyfelder,Video,87282,1,0,20,133,0.5875,0.25,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,"It all comes together tomorrow. ✨
Where coffee meets fashion… 
 Guess the location & win vouchers worth Rs. 50,000!

#lovekellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,31,231,0.1,0.35,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Amora - Softly into day 

Shop online:  www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",0,test
instagram,lovekellyfelder,Video,87282,2,0,15,94,-0.0777777777777777,0.1444444444444445,7,6,1,0.9659258262890684,-0.2588190451025207,-0.78183148246803,0.6234898018587333,"Brushes  down, glasses up and yes, the next one’s already on the way 
#WingsAndWine #2Ontheway",0,train
tiktok,lovekellyfelder,Sidecar,87282,4,1,28,188,0.0,0.0,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,"Redvers Buller -  Premium Menswear✨ @redversbulleruk 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,test
instagram,lovekellyfelder,Video,87282,4,0,7,80,0.4375,0.575,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"The Original Fit!

#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",0,test
instagram,lovekellyfelder,Video,87282,1,0,7,40,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Sip, paint and be merry ✨

#wingsandwine",0,train
facebook,lovekellyfelder,Sidecar,87282,3,0,29,194,0.0,0.0,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,"Kelly Felder Élité - Luxury Footwear in Balance✨

In Stores Now: Nugegoda | Colombo City Centre : Level 2 | Wattala 
HOTLINE | 0717255255
WHATSAPP |‪+94774226227‬

#kellyfelder #luxury #footwear",0,train
instagram,lovekellyfelder,Video,87282,2,0,12,88,0.0,0.0,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"When the runway meets the roast… Tomorrow reveals it all.

#ThisOctober #lovekellyfelder",1,test
facebook,lovekellyfelder,Video,87282,0,0,1,8,0.0,0.0,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,Célisse…,0,train
instagram,lovekellyfelder,Video,87282,1,0,14,91,0.1363636363636364,0.4545454545454545,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"A new story unfolded.
Here’s how we unveiled our 4th Kelly Felder store.✨

#lovekellyfelder",1,train
instagram,lovekellyfelder,Video,87282,0,0,6,35,0.35,0.9,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Classy or Trendy? 
choose your vibe",1,train
tiktok,lovekellyfelder,Video,87282,3,0,12,97,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"She’s serving elegance today✨

which look is your pick? 

#luxury #festivecollection #kellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,29,213,0.0,0.125,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,"Kelly Felder Basic Drop✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderbasics",0,train
tiktok,lovekellyfelder,Video,87282,0,0,12,82,0.0852272727272727,0.25,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"Global webstore is live now! 

Launch Day Offer - 40% OFF

  www.redversbuller.com",0,train
instagram,lovekellyfelder,Sidecar,87282,0,0,5,27,0.0,0.0,11,6,1,0.258819045102521,-0.9659258262890684,-0.78183148246803,0.6234898018587333,Carrying the season in red.,1,train
tiktok,lovekellyfelder,Video,87282,1,0,6,42,1.0,1.0,4,6,1,0.8660254037844385,0.5000000000000001,-0.78183148246803,0.6234898018587333,Elegance You Can Carry #lovekellyfelder <3,0,train
instagram,lovekellyfelder,Sidecar,87282,3,0,17,131,0.0,0.0,14,4,0,-0.4999999999999997,-0.8660254037844387,-0.433883739117558,-0.900968867902419,"Presenting the Holiday Wishlist with Kelly Felder ✨
Curated looks for every festive moment

#luxury #kellyfelder #festivecollection",1,train
tiktok,lovekellyfelder,Video,87282,1,0,19,110,0.0,0.0,5,1,0,0.9659258262890684,0.2588190451025208,0.7818314824680299,0.6234898018587335,"Kelly Felder Coffee Club — back for another brew ☕
Register now through the link in our bio! 
#lovekellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,0,0,9,49,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,The outfit inspo you need for the festive season✨,1,train
tiktok,lovekellyfelder,Image,87282,0,0,21,118,0.6166666666666667,0.8833333333333333,18,2,0,-1.0,-1.8369701987210287e-16,0.9749279121818238,-0.2225209339563143,"May this year bring you strength, confidence and the magic to make every dream come true. 
Cheers to a beautiful 2026!",0,train
tiktok,lovekellyfelder,Video,87282,3,0,13,80,0.0,0.0,13,5,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,"Another chapter in the Kelly Felder story - the 4th!

#throwback #kellyfelder #4",1,train
facebook,lovekellyfelder,Sidecar,87282,4,0,35,256,0.0,0.0,9,6,1,0.7071067811865477,-0.7071067811865475,-0.78183148246803,0.6234898018587333,"Kelly Felder - Casuals Collection!
Relaxed silhouettes in softer shades.

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala

HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
facebook,lovekellyfelder,Video,87282,2,0,8,61,0.0,0.0,10,3,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,"The CEO Collection in motion ✨

#kellyfelder #luxurylifestyle",0,test
tiktok,lovekellyfelder,Video,87282,2,0,15,94,-0.0777777777777777,0.1444444444444445,7,6,1,0.9659258262890684,-0.2588190451025207,-0.78183148246803,0.6234898018587333,"Brushes  down, glasses up and yes, the next one’s already on the way 
#WingsAndWine #2Ontheway",0,train
instagram,lovekellyfelder,Sidecar,87282,3,0,13,97,0.0,0.0,5,2,0,0.9659258262890684,0.2588190451025208,0.9749279121818238,-0.2225209339563143,"Nocturne - The NIGHTFALL ✨
Where elegance deepens after dusk.

#kellyfelder #luxurywear #nocturne",0,test
tiktok,lovekellyfelder,Sidecar,87282,4,0,29,209,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"The Athleisure Collection ✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
facebook,lovekellyfelder,Video,87282,2,0,12,88,0.0,0.0,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"When the runway meets the roast… Tomorrow reveals it all.

#ThisOctober #lovekellyfelder",1,train
tiktok,lovekellyfelder,Sidecar,87282,3,0,30,195,0.0,0.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Kelly Felder - Élité
Luxury Footwear in Balance !

In Stores Now: Nugegoda | Colombo City Centre : Level 2 | Wattala 
HOTLINE | 0717255255
WHATSAPP |‪+94774226227‬

#kellyfelder #luxury #footwear",1,train
facebook,lovekellyfelder,Video,87282,0,0,16,74,0.0,0.0,14,0,0,-0.4999999999999997,-0.8660254037844387,0.0,1.0,"Paint, sip, and sparkle with us on Nov 2nd! Link in bio to save your spot!",0,test
instagram,lovekellyfelder,Sidecar,87282,4,0,27,168,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,"Premium Polo - Legacy Collection✨

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,test
instagram,lovekellyfelder,Sidecar,87282,1,0,1,16,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,#LoveKellyFelder,0,train
facebook,lovekellyfelder,Sidecar,87282,4,0,18,149,0.8,1.0,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"2025, wrapped. Thank you to our customers, community, and team for making it unforgettable.

#KellyFelder #YearInReview #LuxuryLifestyle #2025Wrapped",1,train
instagram,lovekellyfelder,Video,87282,1,0,3,28,0.0,0.0,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"Next Drop…

#lovekellyfelder",0,test
facebook,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,32,224,0.0,0.0,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,"Nocturne - The Prelude ✨
Before the Night Begins!

In-Stores Now: Colombo 03 | Nugegoda | Colombo City
Centre: Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,test
facebook,lovekellyfelder,Sidecar,87282,2,0,11,76,0.1,0.35,5,6,1,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,"A morning of soft laughter, art, and angel energy 

#WingsAndWine #AngelClub",1,train
facebook,lovekellyfelder,Video,87282,0,0,25,151,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,Discover finest menswear in Sri Lanka. Step into Redvers Buller at Colombo City Centre or any Kelly Felder store Or shop anytime at redversbuller.com ✨,1,train
instagram,lovekellyfelder,Sidecar,87282,1,0,4,38,0.0,0.0,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"Kelly Felder Angels 

#lovekellyfelder",1,test
tiktok,lovekellyfelder,Sidecar,87282,4,0,29,212,0.0,0.125,9,5,1,0.7071067811865477,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,"Kelly Felder Basic Drop✨

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderbasics",0,train
instagram,lovekellyfelder,Sidecar,87282,4,1,35,242,0.1,0.2,7,5,1,0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,"The Old Money Collection by Redvers Buller ✨

Shop the collection now: www.redversbuller.com 

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02

Location: @ayrcastle 

#Premium #Exclusive #RedversBuller #menswear",1,train
instagram,lovekellyfelder,Video,87282,2,0,12,88,0.0,0.0,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"When the runway meets the roast… Tomorrow reveals it all.

#ThisOctober #lovekellyfelder",1,train
instagram,lovekellyfelder,Video,87282,2,0,15,94,-0.0777777777777777,0.1444444444444445,7,6,1,0.9659258262890684,-0.2588190451025207,-0.78183148246803,0.6234898018587333,"Brushes  down, glasses up and yes, the next one’s already on the way 
#WingsAndWine #2Ontheway",0,train
instagram,lovekellyfelder,Sidecar,87282,1,0,1,16,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,#LoveKellyFelder,0,train
facebook,lovekellyfelder,Video,87282,1,0,8,49,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"POV: You walk in with that bag✨

#lovekellyfelder",0,train
facebook,lovekellyfelder,Video,87282,0,0,7,47,0.5,1.0,14,1,0,-0.4999999999999997,-0.8660254037844387,0.7818314824680299,0.6234898018587335,Where midnight glamour meets Christmas magic. ✨,0,train
instagram,lovekellyfelder,Image,87282,1,0,7,54,0.0,0.0,8,3,0,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,"What’s on your list? Comment below

#12daysofchristmas",0,train
instagram,lovekellyfelder,Video,87282,1,0,3,32,0.0,0.0,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Launching soon…️

#redversbuller",1,train
facebook,lovekellyfelder,Video,87282,0,1,4,39,0.0,0.0,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,His vibe? Sorted.✅ @redversbuller.co.uk,1,train
facebook,lovekellyfelder,Video,87282,1,0,14,91,0.1363636363636364,0.4545454545454545,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"A new story unfolded.
Here’s how we unveiled our 4th Kelly Felder store.✨

#lovekellyfelder",1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,33,248,0.0,0.0,4,5,1,0.8660254037844385,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,"Kelly Felder - Basics Drop✨
Official Website: www.kellyfelder.com

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #KFAngelLifeStyle #LuxuryLifestyle",1,train
